-	O
D28k	O
(	O
CB	O
)	O
,	O
one	O
of	O
the	O
major	O
calcium	B
-	O
binding	O
and	O
buffering	O
proteins	O
,	O
has	O
a	O
critical	O
role	O
in	O
preventing	O
a	O
neuronal	O
death	O
as	O
well	O
as	O
maintaining	O
calcium	B
homeostasis	O
.	O
Although	O
marked	O
reductions	O
of	O
CB	O
expression	O
have	O
been	O
observed	O
in	O
the	O
brains	O
of	O
mice	O
and	O
humans	O
with	O
Alzheimer	O
disease	O
(	O
AD	O
)	O
,	O
it	O
is	O
unknown	O
whether	O
these	O
changes	O
contribute	O
to	O
AD	O
-	O
related	O
dysfunction	O
.	O
To	O
determine	O
the	O
pathogenic	O
importance	O
of	O
CB	O
depletions	O
in	O
AD	O
models	O
,	O
we	O
crossed	O
5	O
familial	O
AD	O
mutations	O
(	O
5XFAD	O
;	O
Tg	O
)	O
mice	O
with	O
CB	O
knock	O
-	O
out	O
(	O
CBKO	O
)	O
mice	O
and	O
generated	O
a	O
novel	O
line	O
CBKO	O
.	O
5XFAD	O
(	O
CBKOTg	O
)	O
mice	O
.	O
We	O
first	O
identified	O
the	O
change	O
of	O
signaling	O
pathways	O
and	O
differentially	O
expressed	O
proteins	O
globally	O
by	O
removing	O
CB	O
in	O
Tg	O
mice	O
using	O
mass	O
spectrometry	O
and	O
antibody	O
microarray	O
.	O
Immunohistochemistry	O
showed	O
that	O
CBKOTg	O
mice	O
had	O
significant	O
neuronal	O
loss	O
in	O
the	O
subiculum	O
area	O
without	O
changing	O
the	O
magnitude	O
(	O
number	O
)	O
of	O
amyloid	O
b	O
-	O
peptide	O
(	O
Ab	O
)	O
plaques	O
deposition	O
and	O
elicited	O
significant	O
apoptotic	O
features	O
and	O
mitochondrial	O
dysfunction	O
compared	O
with	O
Tg	O
mice	O
.	O
Moreover	O
,	O
CBKOTg	O
mice	O
reduced	O
levels	O
of	O
phosphorylated	O
mitogen	O
-	O
activated	O
protein	O
kinase	O
(	O
extracellular	O
signal	O
-	O
regulated	O
kinase	O
)	O
1	O
/	O
2	O
and	O
cAMP	O
response	O
element	O
-	O
binding	O
protein	O
at	O
Ser	O
-	O
133	O
and	O
synaptic	O
molecules	O
such	O
as	O
N	O
-	O
methyl	O
-	O
D	O
-	O
aspartate	O
receptor	O
1	O
(	O
NMDA	O
receptor	O
1	O
)	O
,	O
NMDA	O
receptor	O
2A	O
,	O
PSD	O
-	O
95	O
and	O
synaptophysin	O
in	O
the	O
subiculum	O
compared	O
with	O
Tg	O
mice	O
.	O
Importantly	O
,	O
this	O
is	O
the	O
first	O
experimental	O
evidence	O
that	O
removal	O
of	O
CB	O
from	O
amyloid	O
precursor	O
protein	O
/	O
presenilin	O
transgenic	O
mice	O
aggravates	O
AD	O
pathogenesis	O
,	O
suggesting	O
that	O
CB	O
has	O
a	O
critical	O
role	O
in	O
AD	O
pathogenesis	O
.	O

Role	O
of	O
stress	O
-	O
activated	O
OCT4A	O
in	O
the	O
cell	O
fate	O
decisions	O
of	O
embryonal	O
carcinoma	O
cells	O
treated	O
with	O
etoposide	B
.	O

Tumor	O
cellular	O
senescence	O
induced	O
by	O
genotoxic	O
treatments	O
has	O
recently	O
been	O
found	O
to	O
be	O
paradoxically	O
linked	O
to	O
the	O
induction	O
of	O
"	O
stemness	O
.	O
"	O
This	O
observation	O
is	O
critical	O
as	O
it	O
directly	O
impinges	O
upon	O
the	O
response	O
of	O
tumors	O
to	O
current	O
chemo	O
-	O
radio	O
-	O
therapy	O
treatment	O
regimens	O
.	O
Previously	O
,	O
we	O
showed	O
that	O
following	O
etoposide	B
(	O
ETO	B
)	O
treatment	O
embryonal	O
carcinoma	O
PA	O
-	O
1	O
cells	O
undergo	O
a	O
p53	O
-	O
dependent	O
upregulation	O
of	O
OCT4A	O
and	O
p21Cip1	O
(	O
governing	O
self	O
-	O
renewal	O
and	O
regulating	O
cell	O
cycle	O
inhibition	O
and	O
senescence	O
,	O
respectively	O
)	O
.	O
Here	O
we	O
report	O
further	O
detail	O
on	O
the	O
relationship	O
between	O
these	O
and	O
other	O
critical	O
cell	O
-	O
fate	O
regulators	O
.	O
PA	O
-	O
1	O
cells	O
treated	O
with	O
ETO	B
display	O
highly	O
heterogeneous	O
increases	O
in	O
OCT4A	O
and	O
p21Cip1	O
indicative	O
of	O
dis	O
-	O
adaptation	O
catastrophe	O
.	O
Silencing	O
OCT4A	O
suppresses	O
p21Cip1	O
,	O
changes	O
cell	O
cycle	O
regulation	O
and	O
subsequently	O
suppresses	O
terminal	O
senescence	O
;	O
p21Cip1	O
-	O
silencing	O
did	O
not	O
affect	O
OCT4A	O
expression	O
or	O
cellular	O
phenotype	O
.	O
SOX2	O
and	O
NANOG	O
expression	O
did	O
not	O
change	O
following	O
ETO	B
treatment	O
suggesting	O
a	O
dissociation	O
of	O
OCT4A	O
from	O
its	O
pluripotency	O
function	O
.	O
Instead	O
,	O
ETO	B
-	O
induced	O
OCT4A	O
was	O
concomitant	O
with	O
activation	O
of	O
AMPK	O
,	O
a	O
key	O
component	O
of	O
metabolic	O
stress	O
and	O
autophagy	O
regulation	O
.	O
p16ink4a	O
,	O
the	O
inducer	O
of	O
terminal	O
senescence	O
,	O
underwent	O
autophagic	O
sequestration	O
in	O
the	O
cytoplasm	O
of	O
ETO	B
-	O
treated	O
cells	O
,	O
allowing	O
alternative	O
cell	O
fates	O
.	O
Accordingly	O
,	O
failure	O
of	O
autophagy	O
was	O
accompanied	O
by	O
an	O
accumulation	O
of	O
p16ink4a	O
,	O
nuclear	O
disintegration	O
,	O
and	O
loss	O
of	O
cell	O
recovery	O
.	O
Together	O
,	O
these	O
findings	O
imply	O
that	O
OCT4A	O
induction	O
following	O
DNA	O
damage	O
in	O
PA	O
-	O
1	O
cells	O
,	O
performs	O
a	O
cell	O
stress	O
,	O
rather	O
than	O
self	O
-	O
renewal	O
,	O
function	O
by	O
moderating	O
the	O
expression	O
of	O
p21Cip1	O
,	O
which	O
alongside	O
AMPK	O
helps	O
to	O
then	O
regulate	O
autophagy	O
.	O
Moreover	O
,	O
this	O
data	O
indicates	O
that	O
exhaustion	O
of	O
autophagy	O
,	O
through	O
persistent	O
DNA	O
damage	O
,	O
is	O
the	O
cause	O
of	O
terminal	O
cellular	O
senescence	O
.	O

Genome	O
-	O
wide	O
association	O
studies	O
have	O
identified	O
genomic	O
loci	O
,	O
whose	O
single	O
-	O
nucleotide	O
polymorphisms	O
(	O
SNPs	O
)	O
predispose	O
to	O
prostate	O
cancer	O
(	O
PCa	O
)	O
.	O
However	O
,	O
the	O
mechanisms	O
of	O
most	O
of	O
these	O
variants	O
are	O
largely	O
unknown	O
.	O
We	O
integrated	O
chromatin	O
-	O
immunoprecipitation	O
-	O
coupled	O
sequencing	O
and	O
microarray	O
expression	O
profiling	O
in	O
TMPRSS2	O
-	O
ERG	O
gene	O
rearrangement	O
positive	O
DUCaP	O
cells	O
with	O
the	O
GWAS	O
PCa	O
risk	O
SNPs	O
catalog	O
to	O
identify	O
disease	O
susceptibility	O
SNPs	O
localized	O
within	O
functional	O
androgen	O
receptor	O
-	O
binding	O
sites	O
(	O
ARBSs	O
)	O
.	O
Among	O
the	O
48	O
GWAS	O
index	O
risk	O
SNPs	O
and	O
3	O
,	O
917	O
linked	O
SNPs	O
,	O
80	O
were	O
found	O
located	O
in	O
ARBSs	O
.	O
Of	O
these	O
,	O
rs11891426	O
:	O
T	O
>	O
G	O
in	O
an	O
intron	O
of	O
the	O
melanophilin	O
gene	O
(	O
MLPH	O
)	O
was	O
within	O
a	O
novel	O
putative	O
auxiliary	O
AR	O
-	O
binding	O
motif	O
,	O
which	O
is	O
enriched	O
in	O
the	O
neighborhood	O
of	O
canonical	O
androgen	B
-	O
responsive	O
elements	O
.	O
T	O
>	O
G	O
exchange	O
attenuated	O
the	O
transcriptional	O
activity	O
of	O
the	O
ARBS	O
in	O
an	O
AR	O
reporter	O
gene	O
assay	O
.	O
The	O
expression	O
of	O
MLPH	O
in	O
primary	O
prostate	O
tumors	O
was	O
significantly	O
lower	O
in	O
those	O
with	O
the	O
G	O
compared	O
with	O
the	O
T	O
allele	O
and	O
correlated	O
significantly	O
with	O
AR	O
protein	O
.	O
Higher	O
melanophilin	O
level	O
in	O
prostate	O
tissue	O
of	O
patients	O
with	O
a	O
favorable	O
PCa	O
risk	O
profile	O
points	O
out	O
a	O
tumor	O
-	O
suppressive	O
effect	O
.	O
These	O
results	O
unravel	O
a	O
hidden	O
link	O
between	O
AR	O
and	O
a	O
functional	O
putative	O
PCa	O
risk	O
SNP	O
,	O
whose	O
allele	O
alteration	O
affects	O
androgen	B
regulation	O
of	O
its	O
host	O
gene	O
MLPH	O
.	O

Salidroside	B
Ameliorates	O
Renal	O
Interstitial	O
Fibrosis	O
by	O
Inhibiting	O
the	O
TLR4	O
/	O
NF	O
-	O
kappaB	O
and	O
MAPK	O
Signaling	O
Pathways	O
.	O

Salidroside	B
(	O
Sal	B
)	O
is	O
an	O
active	O
ingredient	O
that	O
is	O
isolated	O
from	O
Rhodiola	O
rosea	O
,	O
which	O
has	O
been	O
reported	O
to	O
have	O
anti	O
-	O
inflammatory	O
activities	O
and	O
a	O
renal	O
protective	O
effect	O
.	O
However	O
,	O
the	O
role	O
of	O
Sal	B
on	O
renal	O
fibrosis	O
has	O
not	O
yet	O
been	O
elucidated	O
.	O
Here	O
,	O
the	O
purpose	O
of	O
the	O
current	O
study	O
is	O
to	O
test	O
the	O
protective	O
effects	O
of	O
Sal	B
against	O
renal	O
interstitial	O
fibrosis	O
(	O
RIF	O
)	O
,	O
and	O
to	O
explore	O
the	O
underlying	O
mechanisms	O
using	O
both	O
in	O
vivo	O
and	O
in	O
vitro	O
models	O
.	O
In	O
this	O
study	O
,	O
we	O
establish	O
the	O
unilateral	O
ureteric	O
obstruction	O
(	O
UUO	O
)	O
or	O
folic	B
acid	I
(	O
FA	B
)	O
-	O
induced	O
mice	O
renal	O
interstitial	O
fibrosis	O
in	O
vivo	O
and	O
the	O
transforming	O
growth	O
factor	O
(	O
TGF	O
)	O
-	O
beta1	O
-	O
stimulated	O
human	O
proximal	O
tubular	O
epithelial	O
cell	O
(	O
HK	O
-	O
2	O
)	O
model	O
in	O
vitro	O
.	O
The	O
levels	O
of	O
kidney	O
functional	O
parameters	O
and	O
inflammatory	O
cytokines	O
in	O
serum	O
are	O
examined	O
.	O
The	O
degree	O
of	O
renal	O
damage	O
and	O
fibrosis	O
is	O
determined	O
by	O
histological	O
assessment	O
.	O
Immunohistochemistry	O
and	O
western	O
blotting	O
are	O
used	O
to	O
determine	O
the	O
mechanisms	O
of	O
Sal	B
against	O
RIF	O
.	O
Our	O
results	O
show	O
that	O
treatment	O
with	O
Sal	B
can	O
ameliorate	O
tubular	O
injury	O
and	O
deposition	O
of	O
the	O
extracellular	O
matrix	O
(	O
ECM	O
)	O
components	O
(	O
including	O
collagen	O
SH	O
and	O
collagen	O
I	O
)	O
.	O
Furthermore	O
,	O
Sal	B
administration	O
significantly	O
suppresses	O
epithelial	O
-	O
mesenchymal	O
transition	O
(	O
EMT	O
)	O
,	O
as	O
evidenced	O
by	O
a	O
decreased	O
expression	O
of	O
alpha	O
-	O
SMA	O
,	O
vimentin	O
,	O
TGF	O
-	O
beta1	O
,	O
snail	O
,	O
slug	O
,	O
and	O
a	O
largely	O
restored	O
expression	O
of	O
E	O
-	O
cadherin	O
.	O
Additionally	O
,	O
Sal	B
also	O
reduces	O
the	O
levels	O
of	O
serum	O
biochemical	O
markers	O
(	O
serum	O
creatinine	B
,	O
Scr	O
;	O
blood	O
urea	B
nitrogen	B
,	O
BUN	O
;	O
and	O
uric	B
acid	I
,	O
UA	B
)	O
and	O
decreases	O
the	O
release	O
of	O
inflammatory	O
cytokines	O
(	O
IL	O
-	O
1beta	O
,	O
IL	O
-	O
6	O
,	O
TNF	O
-	O
alpha	O
)	O
.	O
Further	O
study	O
revealed	O
that	O
the	O
effect	O
of	O
Sal	B
on	O
renal	O
interstitial	O
fibrosis	O
is	O
associated	O
with	O
the	O
lower	O
expression	O
of	O
TLR4	O
,	O
p	O
-	O
IkappaBalpha	O
,	O
p	O
-	O
NF	O
-	O
kappaB	O
and	O
mitogen	O
-	O
activated	O
protein	O
kinases	O
(	O
MAPK	O
)	O
,	O
both	O
in	O
vivo	O
and	O
in	O
vitro	O
.	O
In	O
conclusion	O
,	O
Sal	B
treatment	O
improves	O
kidney	O
function	O
,	O
ameliorates	O
the	O
deposition	O
of	O
the	O
ECM	O
components	O
and	O
relieves	O
the	O
protein	O
levels	O
of	O
EMT	O
markers	O
in	O
mouse	O
kidneys	O
and	O
HK	O
-	O
2	O
cells	O
.	O
Furthermore	O
,	O
Sal	B
treatment	O
significantly	O
decreases	O
the	O
release	O
of	O
inflammatory	O
cytokines	O
and	O
inhibits	O
the	O
TLR4	O
/	O
NF	O
-	O
kappaB	O
and	O
MAPK	O
signaling	O
pathways	O
.	O
Collectively	O
,	O
these	O
results	O
suggest	O
that	O
the	O
administration	O
of	O
Sal	B
could	O
be	O
a	O
novel	O
therapeutic	O
strategy	O
in	O
treating	O
renal	O
fibrosis	O
.	O

BACKGROUND	O
AND	O
OBJECTIVES	O
:	O
The	O
low	O
prevalence	O
of	O
the	O
C282Y	O
mutation	O
of	O
the	O
HFE	O
gene	O
in	O
Japan	O
means	O
that	O
the	O
genetic	O
background	O
of	O
hemochromatosis	O
in	O
Japanese	O
patients	O
remains	O
unclear	O
.	O
In	O
a	O
previous	O
report	O
,	O
we	O
showed	O
that	O
3	O
patients	O
from	O
one	O
family	O
had	O
an	O
AVAQ	O
594	O
-	O
597	O
deletion	O
of	O
the	O
transferrin	O
receptor	O
(	O
TfR2	O
)	O
gene	O
.	O
This	O
suggests	O
that	O
the	O
TfR2	O
gene	O
is	O
involved	O
in	O
hemochromatosis	O
in	O
Japanese	O
patients	O
.	O
DESIGN	O
AND	O
METHODS	O
:	O
Nine	O
patients	O
clinically	O
diagnosed	O
with	O
hemochromatosis	O
were	O
included	O
in	O
the	O
study	O
.	O
DNA	O
was	O
extracted	O
from	O
whole	O
blood	O
samples	O
collected	O
with	O
informed	O
consent	O
.	O
The	O
HFE	O
and	O
TfR2	O
genes	O
were	O
analyzed	O
by	O
sequencing	O
the	O
coding	O
region	O
and	O
splicing	O
sites	O
.	O
RESULTS	O
:	O
There	O
were	O
no	O
mutations	O
in	O
the	O
HFE	O
gene	O
.	O
In	O
the	O
TfR2	O
gene	O
,	O
2	O
novel	O
mutations	O
,	O
1469T	O
-	O
>	O
G	O
(	O
L490R	O
)	O
and	O
1665delC	O
(	O
V561X	O
)	O
,	O
were	O
found	O
in	O
2	O
patients	O
.	O
A	O
known	O
variation	O
,	O
714C	O
-	O
>	O
(	O
I238M	O
)	O
,	O
was	O
also	O
found	O
in	O
the	O
patient	O
with	O
L490R	O
.	O
The	O
patient	O
homozygous	O
for	O
both	O
L490R	O
and	O
I238M	O
presented	O
with	O
a	O
mild	O
manifestation	O
of	O
hemochromatosis	O
at	O
the	O
age	O
of	O
41	O
years	O
.	O
His	O
liver	O
was	O
cirrhotic	O
with	O
parenchymal	O
iron	B
deposits	O
and	O
the	O
result	O
of	O
a	O
glucose	B
tolerance	O
test	O
was	O
compatible	O
with	O
diabetes	O
mellitus	O
.	O
The	O
patient	O
homozygous	O
for	O
V561X	O
had	O
severe	O
iron	O
overload	O
with	O
the	O
triad	O
of	O
cirrhosis	O
,	O
diabetes	O
mellitus	O
and	O
skin	O
pigmentation	O
at	O
the	O
age	O
of	O
58	O
years	O
.	O
INTERPRETATION	O
AND	O
CONCLUSIONS	O
:	O
Taken	O
together	O
with	O
the	O
previous	O
report	O
,	O
5	O
of	O
our	O
12	O
patients	O
with	O
hemochromatosis	O
manifesting	O
in	O
middle	O
age	O
had	O
mutations	O
in	O
the	O
TfR2	O
gene	O
.	O
Thus	O
,	O
TfR2	O
plays	O
a	O
role	O
in	O
the	O
pathogenesis	O
of	O
hemochromatosis	O
in	O
Japan	O
.	O

Succinylcholine	B
-	O
induced	O
masseter	O
muscle	O
rigidity	O
during	O
bronchoscopic	O
removal	O
of	O
a	O
tracheal	O
foreign	O
body	O
.	O

Masseter	O
muscle	O
rigidity	O
during	O
general	O
anesthesia	O
is	O
considered	O
an	O
early	O
warning	O
sign	O
of	O
a	O
possible	O
episode	O
of	O
malignant	O
hyperthermia	O
.	O
The	O
decision	O
whether	O
to	O
continue	O
or	O
discontinue	O
the	O
procedure	O
depends	O
on	O
the	O
urgency	O
of	O
the	O
surgery	O
and	O
severity	O
of	O
masseter	O
muscle	O
rigidity	O
.	O
Here	O
,	O
we	O
describe	O
a	O
case	O
of	O
severe	O
masseter	O
muscle	O
rigidity	O
(	O
jaw	O
of	O
steel	O
)	O
after	O
succinylcholine	B
(	O
Sch	B
)	O
administration	O
during	O
general	O
anesthetic	O
management	O
for	O
rigid	O
bronchoscopic	O
removal	O
of	O
a	O
tracheal	O
foreign	O
body	O
.	O
Anesthesia	O
was	O
continued	O
uneventfully	O
with	O
propofol	B
infusion	O
while	O
all	O
facilities	O
were	O
available	O
to	O
detect	O
and	O
treat	O
malignant	O
hyperthermia	O
.	O

Curcumin	B
decreases	O
specificity	O
protein	O
expression	O
in	O
bladder	O
cancer	O
cells	O
.	O

Curcumin	B
is	O
the	O
active	O
component	O
of	O
tumeric	O
,	O
and	O
this	O
polyphenolic	O
compound	O
has	O
been	O
extensively	O
investigated	O
as	O
an	O
anticancer	O
drug	O
that	O
modulates	O
multiple	O
pathways	O
and	O
genes	O
.	O
In	O
this	O
study	O
,	O
10	O
to	O
25	O
micromol	O
/	O
L	O
curcumin	B
inhibited	O
253JB	O
-	O
V	O
and	O
KU7	O
bladder	O
cancer	O
cell	O
growth	O
,	O
and	O
this	O
was	O
accompanied	O
by	O
induction	O
of	O
apoptosis	O
and	O
decreased	O
expression	O
of	O
the	O
proapoptotic	O
protein	O
survivin	O
and	O
the	O
angiogenic	O
proteins	O
vascular	O
endothelial	O
growth	O
factor	O
(	O
VEGF	O
)	O
and	O
VEGF	O
receptor	O
1	O
(	O
VEGFR1	O
)	O
.	O
Because	O
expression	O
of	O
survivin	O
,	O
VEGF	O
,	O
and	O
VEGFR1	O
are	O
dependent	O
on	O
specificity	O
protein	O
(	O
Sp	O
)	O
transcription	O
factors	O
,	O
we	O
also	O
investigated	O
the	O
effects	O
of	O
curcumin	B
on	O
Sp	O
protein	O
expression	O
as	O
an	O
underlying	O
mechanism	O
for	O
the	O
apoptotic	O
and	O
antiangiogenic	O
activity	O
of	O
this	O
compound	O
.	O
The	O
results	O
show	O
that	O
curcumin	B
induced	O
proteasome	O
-	O
dependent	O
down	O
-	O
regulation	O
of	O
Sp1	O
,	O
Sp3	O
,	O
and	O
Sp4	O
in	O
253JB	O
-	O
V	O
and	O
KU7	O
cells	O
.	O
Moreover	O
,	O
using	O
RNA	O
interference	O
with	O
small	O
inhibitory	O
RNAs	O
for	O
Sp1	O
,	O
Sp3	O
,	O
and	O
Sp4	O
,	O
we	O
observed	O
that	O
curcumin	B
-	O
dependent	O
inhibition	O
of	O
nuclear	O
factor	O
kappaB	O
(	O
NF	O
-	O
kappaB	O
)	O
-	O
dependent	O
genes	O
,	O
such	O
as	O
bcl	O
-	O
2	O
,	O
survivin	O
,	O
and	O
cyclin	O
D1	O
,	O
was	O
also	O
due	O
,	O
in	O
part	O
,	O
to	O
loss	O
of	O
Sp	O
proteins	O
.	O
Curcumin	B
also	O
decreased	O
bladder	O
tumor	O
growth	O
in	O
athymic	O
nude	O
mice	O
bearing	O
KU7	O
cells	O
as	O
xenografts	O
and	O
this	O
was	O
accompanied	O
by	O
decreased	O
Sp1	O
,	O
Sp3	O
,	O
and	O
Sp4	O
protein	O
levels	O
in	O
tumors	O
.	O
These	O
results	O
show	O
for	O
the	O
first	O
time	O
that	O
one	O
of	O
the	O
underlying	O
mechanisms	O
of	O
action	O
of	O
curcumin	B
as	O
a	O
cancer	O
chemotherapeutic	O
agent	O
is	O
due	O
,	O
in	O
part	O
,	O
to	O
decreased	O
expression	O
of	O
Sp	O
transcription	O
factors	O
in	O
bladder	O
cancer	O
cells	O
.	O

Histamine	B
regulates	O
functions	O
via	O
four	O
receptors	O
(	O
HRH1	O
,	O
HRH2	O
,	O
HRH3	O
,	O
and	O
HRH4	O
)	O
.	O
The	O
d	B
-	I
myo	I
-	I
inositol	I
1	I
,	I
4	I
,	I
5	I
-	I
trisphosphate	I
(	O
IP	B
(	I
3	I
)	I
)	O
/	O
Ca	B
(	I
2	I
+	I
)	I
/	O
protein	O
kinase	O
C	O
(	O
PKC	O
)	O
/	O
mitogen	O
-	O
activated	O
protein	O
kinase	O
pathway	O
regulates	O
cholangiocarcinoma	O
growth	O
.	O
We	O
evaluated	O
the	O
role	O
of	O
HRH3	O
in	O
the	O
regulation	O
of	O
cholangiocarcinoma	O
growth	O
.	O
Expression	O
of	O
HRH3	O
in	O
intrahepatic	O
and	O
extrahepatic	O
cell	O
lines	O
,	O
normal	O
cholangiocytes	O
,	O
and	O
human	O
tissue	O
arrays	O
was	O
measured	O
.	O
In	O
Mz	O
-	O
ChA	O
-	O
1	O
cells	O
stimulated	O
with	O
(	B
R	I
)	I
-	I
(	B
alpha	I
)	I
-	I
(	B
-	I
)	I
-	I
methylhistamine	I
dihydrobromide	I
(	O
RAMH	B
)	O
,	O
we	O
measured	O
(	O
a	O
)	O
cell	O
growth	O
,	O
(	O
b	O
)	O
IP	B
(	I
3	I
)	I
and	O
cyclic	B
AMP	I
levels	O
,	O
and	O
(	O
c	O
)	O
phosphorylation	O
of	O
PKC	O
and	O
mitogen	O
-	O
activated	O
protein	O
kinase	O
isoforms	O
.	O
Localization	O
of	O
PKCalpha	O
was	O
visualized	O
by	O
immunofluorescence	O
in	O
cell	O
smears	O
and	O
immunoblotting	O
for	O
PKCalpha	O
in	O
cytosol	O
and	O
membrane	O
fractions	O
.	O
Following	O
knockdown	O
of	O
PKCalpha	O
,	O
Mz	O
-	O
ChA	O
-	O
1	O
cells	O
were	O
stimulated	O
with	O
RAMH	B
before	O
evaluating	O
cell	O
growth	O
and	O
extracellular	O
signal	O
-	O
regulated	O
kinase	O
(	O
ERK	O
)	O
-	O
1	O
/	O
2	O
phosphorylation	O
.	O
In	O
vivo	O
experiments	O
were	O
done	O
in	O
BALB	O
/	O
c	O
nude	O
mice	O
.	O
Mice	O
were	O
treated	O
with	O
saline	O
or	O
RAMH	B
for	O
44	O
days	O
and	O
tumor	O
volume	O
was	O
measured	O
.	O
Tumors	O
were	O
excised	O
and	O
evaluated	O
for	O
proliferation	O
,	O
apoptosis	O
,	O
and	O
expression	O
of	O
PKCalpha	O
,	O
vascular	O
endothelial	O
growth	O
factor	O
(	O
VEGF	O
)	O
-	O
A	O
,	O
VEGF	O
-	O
C	O
,	O
VEGF	O
receptor	O
2	O
,	O
and	O
VEGF	O
receptor	O
3	O
.	O
HRH3	O
expression	O
was	O
found	O
in	O
all	O
cells	O
.	O
RAMH	B
inhibited	O
the	O
growth	O
of	O
cholangiocarcinoma	O
cells	O
.	O
RAMH	B
increased	O
IP	B
(	I
3	I
)	I
levels	O
and	O
PKCalpha	O
phosphorylation	O
and	O
decreased	O
ERK1	O
/	O
2	O
phosphorylation	O
.	O
RAMH	B
induced	O
a	O
shift	O
in	O
the	O
localization	O
of	O
PKCalpha	O
expression	O
from	O
the	O
cytosolic	O
domain	O
into	O
the	O
membrane	O
region	O
of	O
Mz	O
-	O
ChA	O
-	O
1	O
cells	O
.	O
Silencing	O
of	O
PKCalpha	O
prevented	O
RAMH	B
inhibition	O
of	O
Mz	O
-	O
ChA	O
-	O
1	O
cell	O
growth	O
and	O
ablated	O
RAMH	B
effects	O
on	O
ERK1	O
/	O
2	O
phosphorylation	O
.	O
In	O
vivo	O
,	O
RAMH	B
decreased	O
tumor	O
growth	O
and	O
expression	O
of	O
VEGF	O
and	O
its	O
receptors	O
;	O
PKCalpha	O
expression	O
was	O
increased	O
.	O
RAMH	B
inhibits	O
cholangiocarcinoma	O
growth	O
by	O
PKCalpha	O
-	O
dependent	O
ERK1	O
/	O
2	O
dephosphorylation	O
.	O
Modulation	O
of	O
PKCalpha	O
by	O
histamine	O
receptors	O
may	O
be	O
important	O
in	O
regulating	O
cholangiocarcinoma	O
growth	O
.	O

ARX	O
mutations	O
cause	O
a	O
diverse	O
spectrum	O
of	O
human	O
disorders	O
,	O
ranging	O
from	O
severe	O
brain	O
and	O
genital	O
malformations	O
to	O
non	O
-	O
syndromic	O
intellectual	O
disability	O
(	O
ID	O
)	O
.	O
ARX	O
is	O
a	O
transcription	O
factor	O
with	O
multiple	O
domains	O
that	O
include	O
four	O
polyalanine	B
(	O
pA	B
)	O
tracts	O
,	O
the	O
first	O
two	O
of	O
which	O
are	O
frequently	O
expanded	O
by	O
mutations	O
.	O
We	O
progressively	O
screened	O
DNA	O
samples	O
from	O
613	O
individuals	O
with	O
ID	O
initially	O
for	O
the	O
most	O
frequent	O
ARX	O
mutations	O
(	O
c	O
.	O
304ins	O
(	O
GCG	O
)	O
(	O
7	O
)	O
'	O
expansion	O
'	O
of	O
pA1	O
and	O
c	O
.	O
429_452dup	O
'	O
dup24bp	O
'	O
of	O
pA2	O
)	O
.	O
Five	O
hundred	O
samples	O
without	O
pA1	O
or	O
pA2	O
mutations	O
had	O
the	O
entire	O
ARX	O
ORF	O
screened	O
by	O
single	O
stranded	O
polymorphism	O
conformation	O
(	O
SSCP	O
)	O
and	O
/	O
or	O
denaturing	O
high	O
pressure	O
liquid	O
chromatography	O
(	O
dHPLC	O
)	O
analysis	O
.	O
Overall	O
,	O
eight	O
families	O
with	O
six	O
mutations	O
in	O
ARX	O
were	O
identified	O
(	O
1	O
.	O
31	O
%	O
)	O
:	O
five	O
duplication	O
mutations	O
in	O
pA2	O
(	O
0	O
.	O
82	O
%	O
)	O
with	O
three	O
new	O
clinical	O
reports	O
of	O
families	O
with	O
the	O
dup24bp	O
and	O
two	O
duplications	O
larger	O
than	O
the	O
dup24bp	O
mutation	O
discovered	O
(	O
dup27bp	O
,	O
dup33bp	O
)	O
;	O
and	O
three	O
point	O
mutations	O
(	O
0	O
.	O
6	O
%	O
)	O
,	O
including	O
one	O
novel	O
mutation	O
in	O
the	O
homeodomain	O
(	O
c	O
.	O
1074G	O
>	O
T	O
)	O
.	O
Four	O
ultraconserved	O
regions	O
distal	O
to	O
ARX	O
(	O
uc466	O
-	O
469	O
)	O
were	O
also	O
screened	O
in	O
a	O
subset	O
of	O
94	O
patients	O
,	O
with	O
three	O
unique	O
nucleotide	O
changes	O
identified	O
in	O
two	O
(	O
uc466	O
,	O
uc467	O
)	O
.	O
The	O
subcellular	O
localization	O
of	O
full	O
length	O
ARX	O
proteins	O
was	O
assessed	O
for	O
11	O
variants	O
.	O
Protein	O
mislocalization	O
increased	O
as	O
a	O
function	O
of	O
pA2	O
tract	O
length	O
and	O
phenotypic	O
severity	O
,	O
as	O
has	O
been	O
previously	O
suggested	O
for	O
pA1	O
.	O
Similarly	O
,	O
protein	O
mislocalization	O
of	O
the	O
homeodomain	O
mutations	O
also	O
correlated	O
with	O
clinical	O
severity	O
,	O
suggesting	O
an	O
emerging	O
genotype	O
vs	O
cellular	O
phenotype	O
correlation	O
.	O

The	O
discoidin	O
domain	O
receptors	O
(	O
DDRs	O
)	O
,	O
DDR1	O
and	O
DDR2	O
,	O
form	O
a	O
unique	O
subfamily	O
of	O
receptor	O
tyrosine	O
kinases	O
that	O
are	O
activated	O
by	O
the	O
binding	O
of	O
triple	O
-	O
helical	O
collagen	O
.	O
Excessive	O
signaling	O
by	O
DDR1	O
and	O
DDR2	O
has	O
been	O
linked	O
to	O
